[0. 1. 0. 0. 2. 0.][0. 2. 0. 0. 0. 0.][0. 1. 0. 0. 0. 0.],4.0
[0. 1. 0. 0. 2. 0.][0. 2. 0. 0. 0. 0.][0. 2. 0. 0. 0. 0.],7.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 0. 0. 0.],18.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 1. 0. 0.],61.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 0. 1. 0.],33.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 0. 0. 1.],13.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 2. 0. 0.],0.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 1. 1. 0.],99.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 1. 0. 1.],81.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 0. 1. 1.],197.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 0. 0. 2.],17.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 2. 1. 0.],19.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 2. 0. 1.],10.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 1. 1. 1.],3514.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 1. 0. 2.],47.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 0. 1. 2.],41.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 2. 1. 1.],5.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 2. 0. 2.],10.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 1. 1. 2.],190.0
[0. 0. 0. 0. 0. 0.][0. 0. 0. 2. 1. 2.][0. 0. 0. 2. 1. 2.],0.0
[0. 0. 0. 2. 1. 0.][0. 1. 0. 0. 0. 1.][0. 0. 0. 0. 0. 0.],0.0
[0. 0. 0. 2. 1. 0.][0. 1. 0. 0. 0. 1.][0. 1. 0. 0. 0. 0.],0.0
[0. 0. 0. 2. 1. 0.][0. 1. 0. 0. 0. 1.][0. 0. 0. 0. 0. 1.],12.0
[0. 0. 0. 2. 1. 0.][0. 1. 0. 0. 0. 1.][0. 1. 0. 0. 0. 1.],0.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 0. 0. 0. 0. 0.],15.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 0. 0. 0. 0. 0.],8.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 1. 0. 0. 0. 0.],10.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 0. 0. 1. 0. 0.],10.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 0. 0. 0. 1. 0.],12.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 1. 0. 0. 0. 0.],11.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 0. 0. 1. 0. 0.],5.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 0. 0. 0. 1. 0.],1.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 2. 0. 0. 0. 0.],7.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 1. 0. 1. 0. 0.],32.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 1. 0. 0. 1. 0.],36.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 0. 0. 1. 1. 0.],8.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 2. 0. 0. 0. 0.],10.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 1. 0. 1. 0. 0.],25.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 1. 0. 0. 1. 0.],3.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 0. 0. 1. 1. 0.],25.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 2. 0. 1. 0. 0.],6.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 2. 0. 0. 1. 0.],7.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 1. 0. 1. 1. 0.],93.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 2. 0. 1. 0. 0.],6.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 2. 0. 0. 1. 0.],5.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 1. 0. 1. 1. 0.],4172.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][0. 2. 0. 1. 1. 0.],5.0
[0. 0. 0. 0. 0. 0.][1. 2. 0. 1. 1. 0.][1. 2. 0. 1. 1. 0.],0.0
[0. 2. 0. 1. 0. 0.][0. 0. 0. 1. 0. 1.][0. 0. 0. 0. 0. 0.],0.0
[0. 2. 0. 1. 0. 0.][0. 0. 0. 1. 0. 1.][0. 0. 0. 1. 0. 0.],7.0
[0. 2. 0. 1. 0. 0.][0. 0. 0. 1. 0. 1.][0. 0. 0. 0. 0. 1.],3.0
[0. 2. 0. 1. 0. 0.][0. 0. 0. 1. 0. 1.][0. 0. 0. 1. 0. 1.],0.0
[0. 0. 0. 0. 0. 0.][0. 2. 2. 0. 0. 1.][0. 0. 0. 0. 0. 0.],216.0
[0. 0. 0. 0. 0. 0.][0. 2. 2. 0. 0. 1.][0. 1. 0. 0. 0. 0.],74.0
[0. 0. 0. 0. 0. 0.][0. 2. 2. 0. 0. 1.][0. 0. 1. 0. 0. 0.],65.0
[0. 0. 0. 0. 0. 0.][0. 2. 2. 0. 0. 1.][0. 0. 0. 0. 0. 1.],11.0
[0. 0. 0. 0. 0. 0.][0. 2. 2. 0. 0. 1.][0. 2. 0. 0. 0. 0.],7.0
