[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 0. 0. 0. 0.],633.2
[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 1. 0. 0. 0.],1374.3999999999999
[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 0. 0. 1. 0.],713.6
[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 2. 0. 0. 0.],881.8000000000001
[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 1. 0. 1. 0.],952.0
[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 3. 0. 0. 0.],21264.999999999978
[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 2. 0. 1. 0.],756.9999999999999
[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 4. 0. 0. 0.],2184.2000000000007
[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 3. 0. 1. 0.],1672.7999999999997
[0. 0. 0. 0. 0. 0.][0. 0. 4. 0. 1. 0.][0. 0. 4. 0. 1. 0.],1853.0
[0. 0. 2. 0. 1. 0.][0. 1. 0. 0. 1. 0.][0. 0. 0. 0. 0. 0.],1312.0
[0. 0. 2. 0. 1. 0.][0. 1. 0. 0. 1. 0.][0. 1. 0. 0. 0. 0.],906.0
[0. 0. 2. 0. 1. 0.][0. 1. 0. 0. 1. 0.][0. 0. 0. 0. 1. 0.],975.0
[0. 0. 2. 0. 1. 0.][0. 1. 0. 0. 1. 0.][0. 1. 0. 0. 1. 0.],0.0
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 0. 0. 0. 0. 0.],1804.4
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 1. 0. 0. 0. 0.],1670.9999999999995
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 0. 1. 0. 0. 0.],2361.4
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 0. 0. 1. 0. 0.],2282.1999999999994
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 1. 1. 0. 0. 0.],2329.200000000001
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 1. 0. 1. 0. 0.],1981.8000000000002
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 0. 1. 1. 0. 0.],3234.6
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 0. 0. 2. 0. 0.],2583.6000000000004
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 1. 1. 1. 0. 0.],84779.6
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 1. 0. 2. 0. 0.],2150.2
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 0. 1. 2. 0. 0.],21966.599999999933
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 0. 0. 3. 0. 0.],4941.799999999999
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 1. 1. 2. 0. 0.],3194.3999999999974
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 1. 0. 3. 0. 0.],3976.799999999994
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 0. 1. 3. 0. 0.],4222.599999999997
[0. 0. 0. 0. 0. 0.][0. 1. 1. 3. 0. 0.][0. 1. 1. 3. 0. 0.],4590.0
[0. 0. 1. 2. 0. 0.][0. 0. 0. 1. 0. 1.][0. 0. 0. 0. 0. 0.],1113.0
[0. 0. 1. 2. 0. 0.][0. 0. 0. 1. 0. 1.][0. 0. 0. 1. 0. 0.],5431.0
[0. 0. 1. 2. 0. 0.][0. 0. 0. 1. 0. 1.][0. 0. 0. 0. 0. 1.],864.0
[0. 0. 1. 2. 0. 0.][0. 0. 0. 1. 0. 1.][0. 0. 0. 1. 0. 1.],2415.0
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][0. 0. 0. 0. 0. 0.],20710.399999999998
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][1. 0. 0. 0. 0. 0.],2348.000000000001
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][0. 1. 0. 0. 0. 0.],3352.5999999999995
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][0. 0. 0. 0. 0. 1.],5503.4
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][2. 0. 0. 0. 0. 0.],2603.3999999999996
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][1. 1. 0. 0. 0. 0.],2633.2000000000003
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][1. 0. 0. 0. 0. 1.],2466.5999999999995
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][0. 1. 0. 0. 0. 1.],2322.8
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][0. 0. 0. 0. 0. 2.],71922.00000000033
[0. 0. 0. 0. 0. 0.][2. 1. 0. 0. 0. 2.][2. 1. 0. 0. 0. 0.],2545.6000000000026
